AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
25.502,1012.9,65.886,4.3587,30.34,1099.7,538.55,151.21,13.264,0.81043,55.953
25.898,1012.4,64.138,4.2591,29.234,1097.6,540.67,145.28,13.078,1.0521,64.191
25.731,1012,64.992,4.7457,32.833,1099.8,528.43,155.13,13.916,1.6192,69.41
25.392,1011.8,68.262,3.8095,25.762,1093,549.93,135.65,12.202,1.0807,75.861
24.683,1011.8,72.322,3.0643,20.228,1060.5,550.01,112.12,10.788,2.5529,66.759
23.501,1012.2,77.153,4.3218,30.537,1096.9,536.14,148.95,13.298,1.0259,57.218
22.55,1012.8,79.725,4.4037,31.526,1099.9,534.31,153.4,13.479,0.5778,54.081
21.654,1013.1,82.465,3.6504,25.192,1089.6,549.78,134.46,12.03,0.56567,59.455
20.722,1013,85.636,3.6359,24.783,1088,550.1,133.16,11.901,0.7126,58.799
19.776,1012.7,88.601,3.6611,24.675,1087.5,549.92,132.93,11.964,1.0029,60.377
19.03,1012.3,90.696,3.2229,20.869,1065.2,549.71,116.91,10.896,2.0514,60.043
18.505,1011.9,92.268,3.0515,19.369,1056.3,549.88,110.79,10.524,2.7676,60.37
18.159,1011.9,94.192,3.0584,19.351,1056.2,550.03,110.76,10.568,2.874,58.897
18.026,1011.6,94.222,3.0972,19.475,1056.4,550.08,110.77,10.613,2.7152,60.895
17.682,1011.8,94.982,3.2749,20.921,1065.2,550.21,117.32,10.863,2.3431,61.428
17.784,1012.1,95.099,3.038,19.365,1055.5,549.96,110.34,10.384,3.1243,62.289
18.558,1012.5,95.091,3.2474,20.917,1064.6,549.96,116.51,10.82,2.8229,61.065
19.77,1012.9,93.65,3.7322,24.93,1088,550,132.93,11.882,1.1528,62.854
20.445,1013.2,92.718,4.4355,30.344,1098.5,537.73,149.77,13.295,0.91694,57.021
22.087,1013.2,84.528,4.4258,30.627,1100.2,537.37,151.09,13.502,0.53935,55.847
23.868,1013,76.048,4.3782,30.68,1099.9,537.18,151.11,13.441,0.52729,57.137
24.806,1012.7,72.802,4.0883,28.009,1095.9,544.02,142.79,12.767,0.97146,60.598
25.256,1012.5,71.302,3.7565,25.131,1089.4,549.98,132.77,12.124,0.71701,59.454
25.69,1012.1,69.238,3.775,25.206,1089.9,550.05,132.78,12.065,0.91613,59.938
26.374,1011.6,65.124,3.7732,25.31,1090.2,549.96,132.78,12.007,0.6681,61.526
26.738,1011.2,62.339,3.749,25.375,1090.2,549.64,132.73,11.947,0.64252,63.014
26.552,1011.2,62.445,3.0484,20.077,1059.1,550.04,110.5,10.709,1.8815,55.854
24.952,1011.3,69.72,3.6873,25.468,1090.3,550.18,133.66,12.033,0.86279,62.93
23.986,1011.6,73.892,2.9946,19.978,1058.6,549.68,110.54,10.636,1.8983,55.469
23.153,1012.3,76.022,3.6894,25.342,1090.4,550.18,133.68,12.047,0.7616,62.557
22.208,1012.5,80.678,3.2401,21.775,1069.5,549.95,119.16,11.045,1.7984,59.018
21.651,1012.6,82.389,2.9477,19.618,1056.7,549.93,110.07,10.424,2.4328,58.221
21.108,1012.4,82.906,2.8835,19.185,1053.9,549.98,108.45,10.33,3.0016,58.973
20.185,1012.3,85.06,2.928,19.472,1056.1,550.03,110.13,10.48,2.9742,61.336
19.35,1012.1,88.078,3.0327,19.816,1058.3,550.02,112.03,10.593,2.4112,61.119
18.62,1011.9,89.356,3.0248,19.559,1056.9,550.03,111.23,10.612,2.6267,61.138
17.963,1011.6,91.585,3.0305,19.414,1056.6,549.96,111.06,10.506,2.8972,63.318
17.509,1011.3,92.993,2.9897,19.349,1056,550.05,110.77,10.462,2.7915,63.394
17.282,1011.3,93.412,3.0066,19.35,1056.1,549.98,110.76,10.449,2.7171,63.395
17.423,1011.5,93.982,3.0217,19.42,1056.1,550.06,110.76,10.415,2.9307,62.861
18.692,1011.8,94.104,3.0234,19.643,1056.9,550.09,110.75,10.379,2.59,61.044
20.35,1012.4,89.061,3.7153,25.111,1088.8,550.19,133.24,11.866,1.146,66.413
20.936,1012.7,86.999,3.7753,25.463,1090.9,549.94,134.75,11.967,1.002,66.184
22.441,1012.8,82.656,3.7519,25.347,1091.1,550.05,134.1,12.013,0.72104,64.274
24.305,1013.2,75.711,3.7635,25.533,1092.3,550.45,134.8,12.091,0.72016,64.608
24.81,1012.9,73.278,3.8126,25.54,1092.2,549.84,134.79,12.168,1.1587,64.337
25.083,1012.6,72.235,3.7959,25.552,1091.7,550.14,134.74,12.245,0.90567,63.344
25.411,1012.1,69.025,3.7799,25.497,1091.4,549.74,134.21,12.127,0.90646,62.355
26.024,1011.6,65.968,3.7808,25.505,1091.6,550.41,133.81,12.058,0.95494,65.541
26.441,1011.2,64.782,3.7811,25.524,1091,550.18,133.53,11.994,0.72608,62.914
26.294,1011.1,65.623,3.5515,23.846,1080.9,550.27,126.28,11.598,1.105,60.692
25.533,1011,68.856,3.0476,20.037,1058.9,550.05,110.8,10.488,2.1087,54.037
24.99,1011.4,72.863,3.023,20.083,1058.8,550.19,110.82,10.557,2.0725,54.022
23.948,1011.9,78.817,2.9719,20.006,1058.3,549.96,110.82,10.557,2.2396,54.075
23.383,1012.3,77.891,2.9522,19.948,1058.4,550,110.82,10.556,2.5459,54.934
22.735,1012.7,78.596,2.9375,19.826,1057.8,550.05,110.81,10.565,2.3092,56.646
21.806,1012.7,80.488,2.9672,19.779,1057.6,550.02,110.88,10.628,2.3165,58.751
20.967,1012.2,81.893,2.9558,19.675,1057,549.9,110.65,10.521,2.5852,59.827
20.068,1012.1,84.618,2.9601,19.768,1058,550.06,111.55,10.549,2.45,61.017
19.247,1012.3,87.728,2.9873,19.767,1058.2,550.03,111.96,10.616,2.4055,61.26
18.809,1012.2,88.611,2.9597,19.675,1057.9,550.11,111.77,10.57,2.7624,61.148
18.546,1012.3,91.116,2.9754,19.672,1058.1,550.12,111.76,10.577,2.7277,60.865
18.87,1012.5,91.585,2.9891,19.689,1058.2,550,111.75,10.551,2.6883,61.283
19.172,1012.5,92.402,3.0007,19.835,1058.6,550.01,111.75,10.468,2.7287,60.281
20.345,1012.8,92.233,3.0437,19.977,1058.9,549.94,111.58,10.448,2.3849,60.386
21.401,1013.1,90.818,3.5138,23.367,1078.4,550.05,125.68,11.53,1.397,61.368
21.97,1013.4,90.491,3.778,25.315,1090.6,550.24,133.81,12.13,0.88213,61.486
23.475,1013.4,83.88,3.7921,25.438,1090.8,550.01,133.79,12.14,0.72018,64.595
25.758,1013.6,71.746,3.7937,25.514,1091.5,550.13,133.82,12.151,0.26479,64.759
26.463,1013.7,69.547,3.7962,25.562,1091.4,549.87,133.8,12.165,1.0362,64.244
26.158,1013.7,70.564,3.7594,25.521,1091.5,550.03,133.79,12.215,0.83706,60.472
25.979,1013.6,70.485,3.7772,25.636,1092.1,549.89,133.81,12.284,0.43446,59.427
26.275,1013.6,68.418,3.7453,25.805,1092.8,550.15,134.21,12.21,0.79544,61.44
25.305,1013.5,75.39,3.742,25.623,1091.5,550.24,133.8,12.163,0.73871,59.155
25.489,1013.2,74.68,3.7039,25.537,1091.4,550.13,133.8,12.153,0.76205,59.782
25.184,1013.2,74.531,3.7008,25.476,1091.2,549.9,133.78,12.143,1.0453,60.417
24.415,1013.6,76.915,3.6716,25.313,1090.8,549.97,133.76,12.06,0.69586,59.209
23.358,1013.8,81.854,3.0297,19.892,1059.2,550.01,111.46,10.689,1.9027,54.139
22.148,1014,86.256,3.6507,24.986,1089.2,550.07,133.68,12.044,0.86592,58.518
21.499,1014.3,89.535,3.0482,19.93,1059.4,549.7,112.12,10.663,2.0422,53.883
21.047,1014.2,90.969,3.0596,19.653,1057.7,549.89,111.22,10.671,2.3034,55.431
20.404,1014,92.535,3.1038,19.708,1058.5,549.99,111.59,10.611,2.4193,56.149
20.053,1013.7,93.736,3.0741,19.584,1057.5,549.99,110.96,10.446,2.3622,57.632
19.791,1013.6,94.441,3.0728,19.697,1058.7,550.12,111.76,10.548,2.3156,57.758
19.725,1013.5,95.406,3.082,19.773,1058.4,550.01,111.76,10.601,2.4037,57.882
19.756,1013.4,94.825,3.0827,19.772,1058.4,550.08,111.75,10.648,2.304,57.386
19.872,1013.4,94.828,3.0986,19.787,1058.6,550.13,111.75,10.696,2.2877,57.391
20.078,1013.5,95.353,3.1414,19.88,1059.3,550.04,112.02,10.753,2.371,57.432
20.707,1013.5,95.138,3.8116,25.147,1089.6,549.97,133.69,12.048,0.75047,60.031
21.434,1013.9,93.83,3.7845,25.239,1090.2,550.33,133.72,11.991,0.71944,60.026
22.587,1014,88.164,3.7969,25.545,1090.6,549.78,133.99,12.167,0.94313,62.08
24.318,1014.1,74.68,4.4262,30.901,1099.9,536.84,150.35,13.319,0.43825,57.283
26.618,1014.4,61.206,4.2943,30.061,1099.6,539.92,148.84,13.207,0.31832,59.721
26.953,1014.3,60.002,3.8092,26.121,1092.6,548.58,135.38,12.297,0.77321,63.894
27.226,1014.1,60.519,3.7798,25.704,1092.5,549.68,133.78,12.312,0.5998,62.012
27.249,1013.8,56.394,3.8075,25.921,1093.2,549.94,134.07,12.362,0.3003,62.028
27.857,1013.3,49.684,3.8201,25.967,1093.6,549.69,133.8,12.333,0.78546,65.577
28.5,1013.2,44.943,3.8533,26.024,1094.2,550.28,133.78,12.303,0.74152,68.447
28.038,1012.7,47.915,3.8449,25.999,1093.7,550.17,133.79,12.273,0.71707,67.819
28.235,1012.1,43.135,3.8493,26.05,1093.4,549.9,133.79,12.247,0.98363,69.956
28.436,1012,41.694,3.807,25.932,1093,549.95,133.8,12.236,0.72827,68.952
27.046,1011.9,50.528,3.7287,25.719,1091.7,549.92,133.79,12.227,0.81027,65.612
25.261,1012.1,57.623,3.6802,25.398,1090.4,549.99,133.78,12.217,1.0507,63.975
23.419,1012.4,65.578,3.6438,25.124,1089.8,550.39,133.77,12.207,0.77303,64.275
21.497,1012.2,71.93,3.609,24.9,1089.4,550.11,133.86,12.197,0.71559,65.729
20.226,1012.1,75.175,2.9691,19.741,1057.9,549.88,111.26,10.524,2.4444,60.114
20.049,1011.7,74.607,2.9604,19.923,1058.7,550.03,112.01,10.572,2.3726,61.555
18.948,1011.6,76.599,2.8904,19.485,1056.3,549.89,110.77,10.462,2.5159,63.416
17.899,1011.4,80.261,2.9046,19.348,1055.8,549.96,110.77,10.43,2.8463,64.529
17.137,1011.4,82.617,2.9573,19.363,1056.2,550.02,111.13,10.445,2.9001,66.152
16.936,1011.5,83.07,2.9528,19.505,1057.1,549.97,111.75,10.496,2.7113,65.126
17.297,1011.5,82.285,2.9258,19.549,1057.6,550.02,111.77,10.529,2.795,64.057
18.237,1011.7,84.216,2.9809,19.744,1058.4,549.95,111.75,10.579,2.7487,61.825
20.99,1012.1,82.109,3.2195,21.094,1065.6,550.07,115.84,10.923,2.2149,60.3
23.068,1012.3,73.745,3.795,25.329,1090,550.25,132.72,12.058,1.2094,66.884
24.838,1012.4,65.978,3.8,25.424,1090.3,550.21,132.73,12.016,0.72804,64.038
26.857,1012.6,62.123,3.5093,23.111,1077,549.75,123.03,11.385,1.2892,58.758
27.413,1012.4,59.496,3.136,20.205,1059.6,549.85,110.77,10.635,2.0096,54.447
28.159,1012.1,56.361,3.1546,20.309,1060.5,550.27,110.79,10.657,2.2581,54.977
28.653,1011.7,55.676,3.1724,20.441,1061.1,549.78,111.18,10.808,1.9867,53.998
29.066,1011.4,54.41,3.1736,20.526,1061,549.98,110.78,10.722,2.2393,54.141
29.355,1011.1,50.408,3.1729,20.523,1061.3,549.9,110.77,10.683,1.6741,54.006
28.326,1011,54.159,3.1236,20.468,1061.4,549.95,110.78,10.663,1.7158,54.001
28.049,1010.8,54.302,3.1234,20.394,1061.2,550.07,110.78,10.643,1.8065,54.065
27.557,1011.3,56.592,3.0766,20.207,1060.5,549.8,110.79,10.623,2.2762,54.212
25.925,1011.5,62.515,3.0203,20.059,1059.6,550.1,110.8,10.603,2.3029,56.429
24.698,1011.7,68.837,3.0161,20.042,1059.1,550.09,110.81,10.587,2.4686,56.082
23.826,1011.9,80.185,3.0374,19.931,1058.4,549.94,110.82,10.652,2.2634,54.016
22.952,1012,85.826,3.0469,19.778,1058.1,550.17,110.74,10.554,2.3076,54.006
22.588,1011.8,88.653,3.0886,20.05,1059.5,550.06,111.73,10.694,2.2104,54.096
22.187,1011.8,89.846,3.0787,19.875,1058.6,550.04,111.28,10.609,2.351,53.961
21.742,1011.8,91.101,3.0833,19.821,1057.7,550.1,110.77,10.627,2.3189,54.062
21.184,1011.6,91.424,3.0581,19.736,1058.2,550,111.15,10.652,2.1852,54.315
20.746,1011.4,92.98,3.0486,19.619,1057.5,550.08,110.78,10.587,2.8004,56.319
20.373,1011.3,94.097,3.1007,19.552,1057.2,550.1,110.75,10.53,2.5419,56.139
20.269,1011.5,94.717,3.0681,19.53,1057.1,550.28,110.77,10.601,2.6102,56.629
21.32,1011.8,92.642,3.0592,19.776,1058.3,550,111.02,10.593,2.341,54.999
23.125,1012.3,82.352,3.3137,21.831,1070.2,550.24,119.1,11.095,1.5437,59.068
24.576,1012.5,71.695,3.8873,26.316,1095.9,550.16,136.91,12.262,0.28193,68.143
25.667,1012.5,61.45,3.835,25.702,1092.2,550.26,133.85,12.317,0.67468,65.779
26.379,1012.6,59.962,3.9537,26.612,1092.8,547.27,136,12.513,0.74822,63.448
26.304,1012.4,56.848,4.4205,30.319,1099.7,538.48,150.02,13.313,0.73281,57.984
26.458,1012.4,56.585,4.4241,30.367,1099.7,538.37,150.24,13.402,0.83458,57.412
26.599,1012.4,54.419,4.473,30.742,1100.1,537.27,151.22,13.486,0.83944,56.277
27.178,1012.2,46.108,4.431,30.433,1100,538.56,150.65,13.341,1.0401,59.576
27.477,1012.2,45.057,4.478,30.867,1099.8,536.98,151.63,13.436,1.121,59.265
27.062,1012,45.227,4.4721,30.835,1099.7,536.85,151.99,13.519,1.1141,58.792
26.332,1011.9,52.097,4.4681,30.951,1100.3,536.39,152.03,13.462,1.1693,58.395
25.361,1011.9,55.638,4.4225,30.736,1100,537.35,151.94,13.441,0.85194,58.105
23.903,1012,67.866,4.4193,30.765,1099.9,536.66,151.83,13.445,0.78388,55.912
22.695,1012.1,78.083,4.3172,30.37,1099.4,538.71,150.91,13.216,0.72001,56.263
21.746,1012.1,83.284,3.7059,25.097,1089.8,549.93,133.96,12.16,0.53863,59.524
20.955,1011.8,87.417,3.7203,25.031,1089.5,549.9,133.77,12.18,0.53632,59.222
20.927,1011.6,88.882,3.7642,25.206,1089.8,550.13,134.17,12.088,0.72582,59.548
21.08,1011.5,87.948,3.6944,24.777,1087.5,549.87,132.43,11.945,0.80327,59.828
20.85,1011.3,88.646,3.718,25.277,1090.3,549.93,134.75,12.051,0.65022,61.578
20.538,1011.1,89.287,3.7603,25.285,1090.5,549.98,134.73,12.059,0.37177,61.488
20.258,1011.1,89.32,3.7631,25.194,1090.3,550.03,134.72,12.066,0.72675,61.622
19.565,1011.1,90.257,3.7397,25.061,1090,550.26,134.74,12.056,0.71713,61.433
19.42,1011.6,92.478,3.7346,25.05,1089.9,550.2,134.64,12.02,0.68398,61.34
20.329,1012,92.339,3.7626,25.263,1090,549.73,134.31,11.975,0.61201,62.106
22.13,1012.2,82.495,3.808,25.498,1091,550.38,134.46,12.089,0.33874,63.645
23.46,1012.2,71.66,3.853,25.675,1092.1,550.07,134.91,12.295,0.28967,67.35
24.596,1012.4,62.074,4.5244,30.818,1100,536.68,150.77,13.424,0.84222,60.23
25.714,1012.7,55.961,3.8568,25.764,1092.2,549.25,134.61,12.269,0.74111,66.717
26.092,1012.8,54.641,3.8539,25.679,1092.1,550.39,133.81,12.281,0.71438,66.987
26.462,1012.5,57.379,4.188,28.147,1097.3,544.58,141.08,12.85,0.85729,66.257
26.997,1012.4,58.974,4.5185,30.835,1099.9,536.53,151.28,13.394,0.98318,56.21
26.815,1012.2,57.409,4.5226,30.934,1100,536.63,151.41,13.529,1.2613,56.707
26.885,1012.1,57.903,4.4817,30.53,1099.8,537.89,150.63,13.468,0.95954,57.206
26.75,1012,56.771,4.4779,30.573,1100,537.81,150.63,13.444,0.75376,57.673
26.587,1011.9,52.409,4.292,29.123,1098.3,541.68,146.33,12.994,0.71712,62.066
25.85,1012.1,53.165,3.8034,25.543,1091.9,549.69,133.81,12.215,0.7518,66.581
24.361,1012,58.321,3.7572,25.287,1091.1,549.59,133.81,12.211,0.72846,65.233
22.8,1012.2,68.06,3.7056,25.114,1090,549.97,133.82,12.206,0.83968,61.902
21.813,1012.2,75.753,3.6629,25.094,1089.3,550.17,133.76,12.202,0.89939,61.793
20.812,1012.1,81.047,3.6962,25.006,1088.8,550.02,133.89,12.19,0.72427,62.11
19.806,1011.9,84.772,3.6623,24.742,1087.4,550.17,133.1,11.972,0.79965,61.123
19.197,1011.8,88.123,3.0115,19.517,1056.5,549.96,110.67,10.499,2.661,61.218
18.611,1011.5,89.771,3.2265,21.201,1066.7,550.13,118.21,10.968,1.8056,61.04
18.366,1011.3,91.751,3.0613,19.682,1057.2,549.91,111.57,10.547,2.3297,60.366
18.43,1011.4,90.686,3.0934,19.711,1057.5,549.99,111.75,10.511,2.5141,61.756
17.852,1011.9,89.031,3.0721,19.631,1057.4,550.1,111.75,10.532,2.726,62.622
18.1,1012.1,92.128,3.4633,22.676,1075.5,550.04,124.56,11.39,1.776,62.788
19.088,1012.3,93.254,3.7769,25.204,1089.9,549.86,134.48,11.987,0.78156,64.777
20.844,1012.4,89.97,3.8057,25.279,1090,549.99,133.74,12.077,0.81031,64.383
22.373,1012.6,81.422,3.789,25.286,1090.2,550.24,133.51,11.96,0.75161,65.985
23.897,1012.7,74.522,3.7968,25.385,1090.4,550.45,133.76,12.06,0.8503,65.502
25.642,1012.6,67.944,3.7712,25.403,1091,550.23,133.77,12.159,0.72689,62.588
26.43,1012.2,63.668,3.8025,25.502,1091.4,549.66,133.78,12.258,0.64319,62.649
27.203,1012,56.742,4.3673,29.68,1097.4,539.7,146.46,13.153,0.89503,59.119
27.454,1011.3,58.583,4.4528,30.625,1100.2,537.86,151.04,13.359,0.76132,56.387
27.435,1011,56.421,4.4784,30.985,1100.2,536.8,151.78,13.443,1.1182,56.335
27.269,1010.6,56.891,4.1152,28.083,1095.8,544.38,142.18,12.758,1.0103,60.831
27.414,1009.9,58.607,3.8213,25.745,1091.9,550.43,133.79,12.246,0.72172,63.858
27.388,1009.5,60.65,3.8142,25.744,1091.9,550.07,133.79,12.187,0.72627,63.168
27.054,1009.3,64.438,3.7779,25.688,1091.6,549.75,133.77,12.128,0.66794,61.587
26.327,1009.1,70.711,3.7528,25.614,1091,550.07,133.76,12.069,0.45356,59.705
25.439,1009.3,76.46,3.7422,25.499,1090.8,550.38,133.78,12.01,0.40017,59.238
23.737,1009.3,79.453,3.7296,25.356,1090.1,550.07,133.78,11.952,0.58007,59.598
22.69,1008.9,79.786,3.7054,25.282,1089.7,550.19,133.71,11.893,0.32643,60.082
21.797,1008.3,77,2.9595,19.736,1056.9,550.17,110.4,10.445,2.0295,57.972
20.513,1007.9,78.745,3.6014,24.603,1085.9,550.05,131.75,11.878,0.80075,62.535
19.935,1007.3,81.58,3.6682,25.202,1089.3,550.11,134.45,11.904,0.71332,64.96
19.69,1006.7,83.04,3.6799,25.219,1089.7,550.35,134.7,11.893,0.72747,65.157
19.214,1006.3,85.701,3.6888,25.175,1088.9,550.05,134.69,11.912,0.80634,63.863
18.85,1006,87.462,3.6977,25.151,1088.8,550.16,134.7,11.931,0.7304,63.02
19.007,1005.9,88.155,3.7052,25.213,1088.9,550.2,134.63,11.95,0.7222,62.995
19.992,1005.8,87.158,3.7046,25.273,1089.3,549.94,134.01,11.958,0.81598,63.841
22.414,1005.7,83.463,3.8359,25.905,1091.8,550.25,134.96,12.139,0.73856,66.129
25.649,1005.5,73.796,4.0082,26.747,1095,549.04,136.46,12.476,0.48829,68.026
28.199,1005.3,61.624,4.8479,32.919,1100,530.75,153.35,13.753,1.1015,60.841
29.842,1005.2,56.18,4.4188,29.864,1099.9,541.01,147.45,13.112,1.1954,61.752
30.277,1005,54.594,4.4076,29.299,1100.1,542.98,146.51,13.086,1.5741,64.299
30.574,1004.5,54.372,4.4144,29.364,1099.9,542.71,146.38,13.05,1.5763,63.765
31.325,1003.8,52.339,4.4831,29.636,1099.9,542.01,146.78,13.15,0.64754,58.649
32,1003.5,51.378,4.42,29.401,1100,543.01,145.68,13.088,0.27929,59.542
32.426,1003.4,47.59,4.3325,28.811,1099.7,545.15,144.46,12.997,0.26409,62.136
32.415,1003.3,45.327,4.4422,29.731,1100.1,541.77,146.57,13.099,0.96663,60.539
31.593,1003.4,47.596,4.4003,29.705,1100,542.1,146.66,13.05,0.85095,61.009
30.197,1003.6,53.832,3.9451,26.281,1091.4,548.06,134.24,12.323,1.0914,61.281
28.458,1003.5,62.132,4.2728,29.206,1097.5,541.7,144.18,12.999,0.51831,56.331
27.44,1003.9,66.737,4.3844,30.067,1099.7,540.42,148.04,13.267,0.53904,54.644
26.102,1004.2,71.633,4.3764,30.268,1099.9,539.72,148.67,13.32,0.80686,55.046
24.932,1003.9,73.959,3.8199,26.124,1091.4,548.9,135.37,12.236,0.6183,61.088
23.877,1003.8,75.421,3.7297,25.527,1090.4,550,134.05,12.069,0.60833,62.173
23.233,1003.7,81.983,3.8029,25.754,1091.5,549.8,135.01,12.21,0.77033,63.387
23.35,1003.3,84.274,3.7907,25.558,1090.2,550.04,134,12.117,0.70995,61.526
23.223,1003.4,82.505,3.3712,22.684,1074.2,549.87,122.26,11.254,1.1712,54.32
22.729,1003,83.178,3.3418,22.256,1071.1,549.61,120.73,11.206,1.6076,58.168
22.545,1002.8,81.859,3.4866,23.598,1078.8,549.7,125.77,11.486,0.82157,59.312
23.003,1002.3,77.624,3.0644,20.002,1057.8,550.11,110.66,10.528,1.859,55.825
23.847,1002.2,72.166,3.0885,20.063,1058.3,549.88,110.59,10.456,1.8033,54.575
24.45,1002.3,69.915,3.6895,24.886,1085.5,549.67,130.48,11.902,0.79142,65.156
25.125,1002.6,68.147,3.8161,25.82,1090.9,549.61,134.12,12.251,0.50573,67.735
26.159,1002.4,64.692,4.4784,31.245,1099.6,536.66,150.8,13.424,0.80067,60.018
27.966,1002.2,57.877,4.4701,30.838,1099.8,538.41,149.7,13.417,1.6238,61.575
28.903,1001.9,54.868,4.2744,29.015,1098.2,543.84,143.94,12.864,1.456,65.41
30.284,1001.7,49.777,3.8992,25.401,1089.9,549.89,131.69,12.007,1.0811,64.597
29.122,1001.3,52.857,4.5265,30.503,1099.4,538.79,149.61,13.218,0.35661,58.296
26.796,1001.2,65.031,4.352,29.984,1099.9,540.96,148.84,13.133,0.18999,56.549
24.885,1001.4,77.777,3.7319,25.303,1088.6,550.27,132.77,12.029,0.25552,57.511
25.113,1001.3,81.438,3.7693,25.373,1089.2,550.32,132.99,12.036,0.3585,58.03
25.889,1001.1,77.161,3.8234,25.598,1090,550.08,133.8,12.067,0.71441,60.133
23.852,1002.2,84.186,3.7871,25.392,1089.7,550.11,133.77,12.088,0.83578,59.426
21.457,1001.4,95.799,3.7845,25.272,1089.6,550.25,133.78,12.068,0.38587,60.063
21.753,1001.4,95.57,3.8209,25.316,1089.1,550.31,133.79,12.045,0.46421,58.288
21.383,1002.2,96.517,3.7959,25.073,1088.3,550.1,133.78,12.022,0.78297,59.558
20.798,1002.2,95.213,3.7862,25.056,1088,549.58,133.82,12.027,0.38602,61.054
20.546,1002.3,92.046,3.727,25.19,1088.8,550.07,134.1,12.073,0.3093,62.028
20.387,1002.5,90.281,3.7481,25.163,1089,549.94,134.24,12.148,0.64088,63.476
19.86,1002.6,92.208,3.7788,25.009,1088.8,550.14,134.32,12.041,0.72855,62.584
19.579,1002.4,93.253,3.7774,25.106,1088.8,549.75,134.51,11.976,0.59877,61.439
19.807,1002.3,90.983,3.1573,20.369,1061,550.19,114.04,10.683,1.8708,58.224
19.821,1002.4,89.003,3.0878,19.981,1059,550.03,112.74,10.606,2.1861,58.212
19.663,1002.6,90.607,3.1113,19.993,1059.2,550.06,112.75,10.613,2.1674,58.151
19.818,1003,89.845,3.1139,20.027,1059.4,549.91,112.74,10.622,2.1918,58.332
20.175,1003.3,88.293,3.73,24.932,1087.7,550.11,133.4,11.877,0.61599,64.979
21.095,1003.6,83.129,3.1728,20.962,1064.3,550.01,115.99,10.842,1.4783,59.82
22.035,1003.9,75.909,2.9534,19.799,1057.7,549.81,111.17,10.53,1.8057,58.21
22.184,1004.3,76.75,2.9535,19.728,1057.1,550.06,110.82,10.52,2.0079,57.248
22.278,1004.6,78.221,2.9736,19.726,1057.2,550.01,110.81,10.519,2.1,55.865
23.003,1004.6,76.485,2.9896,19.811,1057.8,549.92,110.82,10.539,1.8681,55.56
23.468,1004.5,75.137,3.0237,19.892,1058,549.93,110.81,10.559,2.1003,54.904
23.8,1004.3,72.83,3.0211,19.908,1058,549.89,110.8,10.58,1.9124,55.165
24.65,1004.2,69.253,3.069,20.017,1058.3,549.93,110.8,10.596,1.8364,55.18
25.467,1004.1,65.946,3.0997,20.112,1058.6,549.87,110.81,10.595,1.902,55.119
25.716,1004,67.274,3.0892,20.174,1058.9,549.9,110.8,10.591,1.8828,54.369
24.524,1004.4,78.566,3.0835,20.019,1058.4,550.01,110.78,10.584,2.139,51.607
24.036,1005,82.552,3.0867,19.979,1058.7,549.89,111.17,10.578,2.0595,50.991
24.273,1005.6,81.471,3.1536,20.198,1059.6,550.13,111.79,10.573,1.8419,50.787
22.93,1006,93.262,3.2224,20.064,1059.1,549.96,111.79,10.591,2.0719,50.829
22.343,1005.9,97.194,3.1956,20.084,1058.9,549.93,111.79,10.697,2.218,53.045
21.646,1006.1,97.404,3.2384,20.273,1059.9,550.04,112.62,10.676,1.9101,52.954
21.098,1006.1,98.033,3.2532,20.049,1058.5,550,111.76,10.68,2.0303,53.981
20.883,1006,99.225,3.298,20.102,1058.9,550.03,112.06,10.711,2.1646,53.539
20.926,1005.9,99.053,3.253,20.039,1058.4,550.01,111.74,10.646,1.893,53.625
20.935,1005.9,98.688,3.2698,20.035,1058.6,549.88,111.73,10.582,1.9941,52.938
20.949,1006,98.201,3.2084,20.024,1058.6,549.97,111.75,10.518,2.2383,54.96
21.053,1006.2,98.355,3.2049,19.927,1058,549.81,111.36,10.457,2.1067,55.289
21.325,1006.5,97.105,3.1806,19.999,1058.5,550.05,111.43,10.477,1.9272,53.508
22.117,1006.8,90.761,3.1181,20.136,1059.4,550,111.74,10.493,2.2441,55.972
23.15,1006.9,83.563,3.4864,23.299,1077.7,550.03,124.8,11.456,1.1954,61.796
23.891,1006.9,79.517,3.1044,20.112,1058.9,550.19,110.74,10.514,1.7814,56.829
24.053,1007,76.057,3.1207,20.299,1059.9,550.06,111.51,10.608,1.9034,54.9
24.955,1006.9,72.41,3.139,20.261,1059.7,550.15,111.1,10.61,1.9451,55.479
24.764,1006.9,73.076,3.0782,20.084,1058.8,549.99,110.77,10.566,2.1563,55.418
22.264,1006.7,89.143,3.0821,19.833,1057.6,550.04,110.75,10.54,2.5589,54.009
22.342,1006.3,92.387,3.0786,19.949,1058.1,549.93,110.77,10.542,2.3538,52.747
21.649,1006.3,93.638,3.024,19.736,1057.4,549.98,110.76,10.545,2.5201,53.587
21.458,1006.1,95.514,3.0636,19.888,1058.1,550.03,110.75,10.548,2.2278,53.73
22.174,1006.1,91.025,3.1072,19.989,1058.2,550.1,110.77,10.55,1.7014,54.229
22.51,1006.3,85.931,3.0669,19.984,1058.1,549.89,110.76,10.542,1.7177,54.112
22.211,1006.5,84.297,3.0132,19.802,1057.6,550.06,110.76,10.505,2.1141,54.042
21.316,1007,87.105,3.0004,19.684,1056.9,550.05,110.78,10.399,2.1305,55.581
